sale_id	sale_date_id	location_id	product_id	unit_price_usd	discount_pct	units_sold	discounted_price_usd	revenue_usd	fx_rate_id	revenue_local_currency	sale_metadata_id	customer_rating	costumer_id	return_status_id
APPL-00008449	17 April 2023	382	1088	929.16	2	2	910.58	1821.16	27	2440.35	35	4.9	72	1
APPL-00005195	27 October 2023	259	1088	873.01	15	1	742.06	742.06	16	95725.74	24		23	2
APPL-00009929	11 July 2022	441	1087	898.81	0	1	898.81	898.81	32	28582.16	38	3.8	124	1
APPL-00007074	21 September 2024	330	1087	922.95	0	4	922.95	3691.8	22	1030012.2	17	4.9	75	1
APPL-00005188	05 August 2022	259	1087	900.79	5	8	855.75	6846	16	883134	32	4.8	70	1
APPL-00008622	24 January 2024	384	1086	908.51	10	1	817.66	817.66	28	15453.77	20		44	1
APPL-00005157	18 April 2022	258	1086	868	0	1	868	868	16	111972	24	4.3	27	1
APPL-00009440	09 December 2023	421	1086	859.99	0	2	859.99	1719.98	30	18145.79	35	4.4	94	1
APPL-00011169	27 October 2023	500	1085	446.29	0	5	446.29	2231.45	37	2231.45	5	3.1		3
APPL-00010612	21 November 2023	465	1085	469.65	7	4	436.77	1747.08	35	6411.78	9	4.9		1
APPL-00006407	16 August 2023	301	1085	418.51	0	3	418.51	1255.53	19	2046.51	9	3.2		1
APPL-00006322	25 March 2023	298	1085	429.26	15	2	364.87	729.74	19	1189.48	4	3.4		1
APPL-00005129	30 August 2024	256	1085	466.86	7	1	434.18	434.18	15	65040.16	27	4		1
APPL-00005127	28 July 2024	256	1084	570.29	0	1	570.29	570.29	15	85429.44	13	4.2	15	1
APPL-00005113	01 March 2022	256	1083	941.65	3	1	913.4	913.4	15	136827.32	6	4.1	98	1
APPL-00005088	26 October 2023	254	1082	897.7	7	2	834.86	1669.72	15	250124.06	22		54	1
APPL-00007162	09 March 2023	334	1082	946.08	0	3	946.08	2838.24	23	160360.56	22		62	1
APPL-00008201	24 March 2022	376	1082	883.45	0	1	883.45	883.45	26	3312.94	26	3.5	94	3
APPL-00005059	07 August 2023	253	1081	839.76	3	3	814.57	2443.71	15	366067.76	5	4.3	121	1
APPL-00008889	06 January 2024	394	1080	742.97	15	1	631.52	631.52	29	838658.56	23		140	1
APPL-00005055	21 May 2023	253	1080	732.06	10	1	658.85	658.85	15	98695.73	33		69	1
APPL-00010399	30 March 2023	457	1080	664.96	0	1	664.96	664.96	34	20281.28	38	3.1	38	1
APPL-00008715	29 January 2022	388	1079	830.12	5	1	788.61	788.61	28	14904.73	16	3.8	71	1
APPL-00005043	31 January 2024	252	1079	814.79	10	2	733.31	1466.62	15	219699.68	30	4.4	113	1
APPL-00005037	17 January 2023	252	1078	1017.61	0	1	1017.61	1017.61	15	152437.98	10	4.4	34	1
APPL-00007764	11 June 2024	357	1078	976.13	5	3	927.32	2781.96	3	2559.4	21	3.2	75	1
APPL-00010128	10 October 2024	447	1078	1004.52	0	1	1004.52	1004.52	33	35359.1	12		131	2
APPL-00006144	06 September 2024	292	1078	1022.45	0	2	1022.45	2044.9	3	1881.31	27	3	48	3
APPL-00005569	27 October 2022	271	1077	761.63	7	1	708.32	708.32	17	3336.19	37		46	1
APPL-00005035	21 October 2022	252	1077	786.79	0	1	786.79	786.79	15	117861.14	33	3.2	126	1
APPL-00004987	26 May 2023	249	1076	807.11	10	4	726.4	2905.6	15	435258.88	32	3.8	75	1
APPL-00005682	16 August 2024	274	1076	792.81	0	1	792.81	792.81	18	13596.69	11	4.7	31	1
APPL-00004930	04 February 2023	246	1075	840.26	0	1	840.26	840.26	15	125870.95	42	4.4	64	2
APPL-00006139	31 December 2023	292	1074	958.33	10	2	862.5	1725	3	1587	29	4.7	88	1
APPL-00004929	31 January 2023	246	1074	939.64	15	1	798.69	798.69	15	119643.76	19	4.3	108	1
APPL-00008601	23 July 2024	383	1074	962.15	0	2	962.15	1924.3	28	36369.27	12	3.3	75	1
APPL-00009666	24 December 2023	430	1073	855.25	10	2	769.73	1539.46	31	1354.72	15	3.7	42	1
APPL-00006030	26 September 2022	288	1073	944.78	0	3	944.78	2834.34	3	2607.59	1	4.1	57	3
APPL-00010919	22 August 2024	479	1073	865.24	0	2	865.24	1730.48	36	1367.08	3		29	1
APPL-00011004	16 December 2022	484	1073	865.75	0	1	865.75	865.75	36	683.94	20	3.8	115	1
APPL-00004925	14 April 2022	246	1073	927.49	10	1	834.74	834.74	15	125044.05	16	4.3	99	1
APPL-00011252	07 December 2022	509	1073	890.91	0	2	890.91	1781.82	37	1781.82	33	4.1	124	1
APPL-00004862	13 November 2022	242	1072	949.35	0	1	949.35	949.35	3	873.4	4	4	109	1
APPL-00009122	15 October 2023	404	1072	1047.73	2	3	1026.78	3080.34	3	2833.91	41	3.4	116	1
APPL-00005288	06 December 2022	262	1071	959.21	3	2	930.43	1860.86	16	240050.94	26	3.7	84	1
APPL-00010502	17 September 2024	460	1071	875.56	0	1	875.56	875.56	34	26704.58	2	3.5	105	1
APPL-00004854	04 January 2024	241	1071	934.16	0	2	934.16	1868.32	3	1718.85	16	3.8	110	1
APPL-00010324	13 August 2022	454	1071	962.8	0	5	962.8	4814	34	146827	26		123	1
APPL-00005664	09 May 2023	274	1071	887.89	7	5	825.74	4128.7	18	70807.2	24	3.8	122	1
APPL-00011083	25 March 2022	491	1070	610.01	10	1	549.01	549.01	37	549.01	17	4.4	55	1
APPL-00010171	28 February 2023	449	1070	554.83	0	1	554.83	554.83	33	19530.02	31	3	34	1
APPL-00004851	19 October 2023	241	1070	552.27	2	1	541.22	541.22	3	497.92	12	4.7	87	3
APPL-00005946	19 November 2024	284	1070	564.89	0	2	564.89	1129.78	3	1039.4	2	4	49	1
APPL-00011459	02 June 2023	518	1069	852.26	0	4	852.26	3409.04	38	83521480	21		106	1
APPL-00004810	11 December 2022	239	1069	830.24	0	1	830.24	830.24	3	763.82	38	4.5	60	1
APPL-00007901	07 March 2024	363	1069	831.87	5	1	790.28	790.28	25	72310.62	1		104	1
APPL-00006977	01 May 2023	327	1069	857.27	10	2	771.54	1543.08	22	430519.32	23	4.1	40	1
APPL-00006203	24 October 2023	294	1069	930.35	15	3	790.8	2372.4	19	3867.01	39	4.4	68	1
APPL-00009042	10 March 2023	400	1068	912.08	5	2	866.48	1732.96	29	2301370.88	39		127	1
APPL-00004759	13 July 2024	236	1068	952.41	7	1	885.74	885.74	3	814.88	16		92	1
APPL-00008066	25 April 2024	370	1068	933.19	0	1	933.19	933.19	25	85386.89	12		105	1
APPL-00005723	20 November 2023	276	1068	840.18	0	2	840.18	1680.36	18	28818.17	13	3.3	139	1
APPL-00005496	28 January 2022	269	1068	835.23	2	6	818.53	4911.18	17	23131.66	22	3.9	66	1
APPL-00004816	26 July 2023	239	1068	934.47	10	6	841.02	5046.12	3	4642.43	15	4.4	74	1
APPL-00009585	04 January 2022	427	1068	936.27	15	4	795.83	3183.32	31	2801.32	15	3.9	49	3
APPL-00010730	13 December 2023	469	1068	929.14	7	2	864.1	1728.2	35	6342.49	17		136	2
APPL-00010560	01 July 2024	463	1067	556.95	0	2	556.95	1113.9	34	33973.95	2	3.2	26	1
APPL-00006692	02 March 2022	314	1067	606.2	15	2	515.27	1030.54	21	10975.25	22	4.2	42	1
APPL-00004736	15 December 2023	235	1067	555.49	10	2	499.94	999.88	3	919.89	39		46	3
APPL-00009776	17 May 2023	435	1066	824.54	7	1	766.82	766.82	31	674.8	23	3.9	27	1
APPL-00004705	21 June 2024	233	1066	739.35	2	2	724.56	1449.12	3	1333.19	30		53	1
APPL-00004722	06 February 2024	234	1066	848.96	3	5	823.49	4117.45	3	3788.05	13	4.2	58	1
APPL-00008093	17 June 2024	371	1065	860.91	15	3	731.77	2195.31	25	200870.86	9	4.2	64	1
APPL-00006818	01 February 2023	319	1065	941.9	5	1	894.8	894.8	21	9529.62	5		36	1
APPL-00008049	19 September 2024	369	1065	904.6	0	1	904.6	904.6	25	82770.9	10		45	1
APPL-00010707	30 July 2024	468	1065	877.23	3	1	850.91	850.91	35	3122.84	36	3.8	140	1
APPL-00006963	10 September 2023	326	1065	914.93	3	1	887.48	887.48	22	247606.92	14	3.8	118	1
APPL-00007265	13 August 2022	338	1065	944.6	2	2	925.71	1851.42	23	104605.23	26	4.5	108	1
APPL-00004691	29 August 2023	232	1065	956.6	10	2	860.94	1721.88	3	1584.13	31	4.4	15	1
APPL-00007575	31 January 2022	350	1065	937.21	15	2	796.63	1593.26	24	6325.24	13		92	3
APPL-00006419	31 October 2024	301	1065	948.26	7	2	881.88	1763.76	19	2874.93	8	5	134	2
APPL-00006240	15 February 2024	295	1064	462.74	0	1	462.74	462.74	19	754.27	1	3.3		1
APPL-00006288	18 April 2023	297	1064	417.25	15	7	354.66	2482.62	19	4046.67	18			1
APPL-00005278	17 March 2022	262	1064	481.41	15	3	409.2	1227.6	16	158360.4	18	4.9		1
APPL-00008143	13 June 2024	373	1064	467.99	0	2	467.99	935.98	26	3509.93	19	3.5		1
APPL-00006751	08 December 2022	316	1064	474.18	0	2	474.18	948.36	21	10100.03	11	4.8		1
APPL-00005136	25 May 2022	257	1064	413.4	0	2	413.4	826.8	15	123854.64	1	3.1		1
APPL-00009209	10 January 2022	411	1064	415.32	2	2	407.01	814.02	3	748.9	19			1
APPL-00004657	09 August 2024	229	1064	451.21	2	1	442.19	442.19	3	406.81	31	3.7		1
APPL-00010092	25 February 2022	447	1064	438.27	3	1	425.12	425.12	33	14964.22	23	3.7		1
APPL-00004640	22 November 2024	228	1063	940.89	3	1	912.66	912.66	3	839.65	1	3.4	33	1
APPL-00010641	09 August 2024	466	1063	1008.32	0	2	1008.32	2016.64	35	7401.07	36	3.8	130	1
APPL-00009425	23 April 2024	420	1062	719.24	0	2	719.24	1438.48	30	15175.96	22	3.8	56	1
APPL-00004630	27 November 2022	228	1062	697.26	0	1	697.26	697.26	3	641.48	22	3.1	81	3
APPL-00004629	07 September 2022	228	1061	398.65	0	1	398.65	398.65	3	366.76	22	3.3	111	1
APPL-00004857	25 November 2024	241	1061	431.66	0	5	431.66	2158.3	3	1985.64	25	4.2	63	1
APPL-00007872	10 June 2023	362	1060	446.44	3	1	433.05	433.05	25	39624.08	34	4.9	26	1
APPL-00004606	19 October 2022	227	1060	437.38	0	4	437.38	1749.52	3	1609.56	27	3.4	61	1
APPL-00004601	14 April 2022	227	1059	1160.77	0	1	1160.77	1160.77	3	1067.91	29	4.1	104	1
APPL-00006855	25 November 2022	321	1059	1037.57	10	3	933.81	2801.43	21	29835.23	41	4.1	87	1
APPL-00008394	17 July 2022	382	1059	1042.17	0	1	1042.17	1042.17	27	1396.51	6	4.3	85	3
APPL-00009347	04 December 2023	417	1058	966.09	10	1	869.48	869.48	30	9173.01	8		72	1
APPL-00004591	07 July 2023	226	1058	873.24	10	1	785.92	785.92	3	723.05	7	4.4	25	1
APPL-00006379	07 March 2023	300	1058	954.3	3	2	925.67	1851.34	19	3017.68	36	3.9	102	1
APPL-00004581	10 February 2022	226	1057	1201.88	0	1	1201.88	1201.88	3	1105.73	36	3.5	49	1
APPL-00010482	15 February 2023	460	1056	1272.47	0	1	1272.47	1272.47	34	38810.33	32	4.7	79	1
APPL-00004529	13 January 2022	224	1056	1140.73	0	1	1140.73	1140.73	3	1049.47	17	3	75	1
APPL-00008976	20 December 2024	397	1055	977.73	2	2	958.18	1916.36	29	2544926.08	6	4.1	46	1
APPL-00004524	04 January 2024	223	1055	1054.8	5	1	1002.06	1002.06	3	921.9	28	4.3	140	1
APPL-00007857	19 May 2024	361	1055	960.18	0	3	960.18	2880.54	3	2650.1	8		84	1
APPL-00004506	30 May 2022	223	1054	950.47	2	1	931.46	931.46	3	856.94	36	4.3	114	1
APPL-00005019	13 May 2022	251	1054	863.06	3	1	837.17	837.17	15	125408.07	3		86	1
APPL-00007631	02 March 2023	352	1054	843.24	3	1	817.94	817.94	3	752.5	25		55	1
APPL-00010119	27 March 2024	447	1054	959.2	0	2	959.2	1918.4	33	67527.68	36		122	1
APPL-00006171	24 October 2024	293	1054	867.51	0	3	867.51	2602.53	3	2394.33	19	4	64	1
APPL-00008849	26 February 2024	392	1054	860.94	7	3	800.67	2402.01	29	3189869.28	22	4.1	8	1
APPL-00004490	23 May 2023	222	1053	792.62	0	1	792.62	792.62	3	729.21	20		74	1
APPL-00010496	07 July 2024	460	1053	741.65	0	1	741.65	741.65	34	22620.33	17	4.1	48	1
APPL-00008179	12 June 2022	375	1053	751.75	0	1	751.75	751.75	26	2819.06	34	3	55	1
APPL-00007611	05 July 2023	351	1052	922.11	0	1	922.11	922.11	24	3660.78	19		31	1
APPL-00004821	03 May 2024	239	1052	903.48	0	1	903.48	903.48	3	831.2	4	4.2	115	1
APPL-00005474	06 July 2022	268	1052	851.24	0	2	851.24	1702.48	17	8018.68	15	3.2	95	1
APPL-00004479	23 March 2022	222	1052	879.35	7	2	817.8	1635.6	3	1504.75	16	3.2	136	1
APPL-00011386	17 May 2024	515	1051	818.89	0	1	818.89	818.89	38	20062805	34	3.5		1
APPL-00005369	15 May 2024	264	1051	741.6	15	4	630.36	2521.44	16	325265.76	9	4.2		1
APPL-00004474	04 July 2024	221	1051	804.33	0	1	804.33	804.33	3	739.98	13	3.7		1
APPL-00004439	01 July 2022	220	1050	913.1	5	3	867.44	2602.32	3	2394.13	30		121	1
APPL-00007113	25 July 2022	332	1049	620.5	0	2	620.5	1241	23	70116.5	39			1
APPL-00008761	02 August 2024	389	1049	603.94	2	4	591.86	2367.44	28	44744.62	30			1
APPL-00011320	17 September 2022	513	1049	617.02	0	8	617.02	4936.16	38	120935920	30			1
APPL-00010784	11 May 2023	471	1049	627.44	5	2	596.07	1192.14	35	4375.15	9	4.9		1
APPL-00004751	30 August 2023	236	1049	607.58	0	2	607.58	1215.16	3	1117.95	25	4.4		1
APPL-00004426	17 December 2023	219	1049	619.48	10	1	557.53	557.53	3	512.93	18	4.5		1
APPL-00006549	29 September 2024	307	1049	566.43	7	1	526.78	526.78	20	816509	29	3.2		1
APPL-00008813	21 December 2022	391	1049	567.38	2	1	556.03	556.03	29	738407.84	25	4.2		1
APPL-00011058	04 September 2022	488	1049	623.9	0	1	623.9	623.9	37	623.9	7	4.1		1
APPL-00004392	22 May 2022	218	1048	879.37	5	1	835.4	835.4	3	768.57	36	3.6	114	1
APPL-00008350	10 February 2022	382	1048	896.19	0	2	896.19	1792.38	27	2401.79	4	4.1	15	1
APPL-00007010	31 December 2022	328	1047	887.2	2	2	869.46	1738.92	22	485158.68	17	4	105	1
APPL-00009234	29 July 2022	412	1047	949.72	0	1	949.72	949.72	3	873.74	25	4.4	79	1
APPL-00004389	25 November 2024	217	1047	961.88	0	2	961.88	1923.76	14	30203032	35		61	1
APPL-00007253	26 September 2024	337	1047	961.08	0	1	961.08	961.08	23	54301.02	12	3.5	91	2
APPL-00005024	02 July 2023	251	1046	1017.6	0	2	1017.6	2035.2	15	304872.96	19		92	1
APPL-00004388	18 November 2024	217	1046	1048.83	0	2	1048.83	2097.66	14	32933262	5	4.5	111	1
APPL-00007266	18 August 2022	338	1046	955.33	0	2	955.33	1910.66	23	107952.29	40	4.6	120	1
APPL-00007937	23 December 2023	365	1046	964.38	15	3	819.72	2459.16	25	225013.14	36		68	1
APPL-00008731	29 December 2023	388	1045	830.76	5	2	789.22	1578.44	28	29832.52	28	4.9	132	2
APPL-00004380	08 October 2023	217	1045	848.41	0	1	848.41	848.41	14	13320037	14		81	1
APPL-00011035	16 November 2023	486	1045	875.44	0	6	875.44	5252.64	36	4149.59	20	4.9	131	1
APPL-00009674	22 August 2022	431	1044	1146.49	0	1	1146.49	1146.49	31	1008.91	18	3.7	133	1
APPL-00006871	22 November 2022	322	1044	1222.07	15	2	1038.76	2077.52	22	579628.08	25		54	1
APPL-00005422	21 April 2024	266	1044	1274.29	15	3	1083.15	3249.45	17	15304.91	6		55	1
APPL-00004374	06 February 2023	217	1044	1203.23	3	5	1167.13	5835.65	14	91619705	7	4.8	75	1
APPL-00010365	20 April 2022	456	1044	1191.72	7	2	1108.3	2216.6	34	67606.3	9		40	3
APPL-00004372	10 December 2022	217	1043	1119.8	0	1	1119.8	1119.8	14	17580860	10	5	49	1
APPL-00009112	28 July 2022	404	1042	852.02	7	1	792.38	792.38	3	728.99	20	3.4	104	1
APPL-00004369	22 April 2022	217	1042	878.01	0	1	878.01	878.01	14	13784757	34	3.5	48	1
APPL-00010732	24 June 2024	469	1041	951.73	0	4	951.73	3806.92	35	13971.4	41	4.2	67	1
APPL-00009153	08 August 2023	406	1041	870.25	2	1	852.85	852.85	3	784.62	13		125	1
APPL-00005661	11 February 2023	274	1041	886.27	0	1	886.27	886.27	18	15199.53	37	4.2	106	1
APPL-00004362	24 September 2024	216	1041	903.55	0	1	903.55	903.55	14	14185735	31	3.6	139	1
APPL-00010598	21 May 2022	465	1041	900.19	10	1	810.17	810.17	35	2973.32	40	3.9	58	1
APPL-00007592	11 April 2024	350	1041	845.97	15	2	719.07	1438.14	24	5709.42	30	4	98	1
APPL-00010121	23 April 2024	447	1041	868.26	15	1	738.02	738.02	33	25978.3	12		101	1
APPL-00009975	02 September 2024	442	1041	927.4	0	4	927.4	3709.6	32	117965.28	41	4.6	94	1
APPL-00007989	20 February 2024	367	1040	644.03	7	1	598.95	598.95	25	54803.93	18		55	1
APPL-00009396	14 March 2024	419	1040	663.64	10	2	597.28	1194.56	30	12602.61	39		60	1
APPL-00004832	29 October 2023	240	1040	708.24	0	2	708.24	1416.48	3	1303.16	27	4	122	1
APPL-00006740	15 July 2024	315	1040	687.27	2	3	673.52	2020.56	21	21518.96	1	3.5	14	1
APPL-00004353	20 February 2024	216	1040	690.24	0	3	690.24	2070.72	14	32510304	38	3.7	14	1
APPL-00008581	08 August 2022	383	1039	704.47	15	1	598.8	598.8	28	11317.32	29		13	1
APPL-00006863	12 April 2022	322	1039	710.63	0	1	710.63	710.63	22	198265.77	17	3.6	100	1
APPL-00008969	11 March 2024	397	1039	652.54	10	1	587.29	587.29	29	779921.12	25	4.2	58	1
APPL-00004363	15 October 2024	216	1039	739.57	2	2	724.78	1449.56	14	22758092	25	4.6	140	1
APPL-00004352	27 October 2023	216	1039	718.53	7	2	668.23	1336.46	14	20982422	15	3.1	89	1
APPL-00009649	08 November 2024	429	1038	1068.78	0	5	1068.78	5343.9	31	4702.63	19	4	87	1
APPL-00005397	06 January 2022	266	1038	987.62	3	3	957.99	2873.97	17	13536.4	24	4.6	106	1
APPL-00009324	14 October 2024	416	1038	1038.81	5	4	986.87	3947.48	30	41645.91	17	4.2	57	1
APPL-00004349	28 May 2023	216	1038	1052.08	2	4	1031.04	4124.16	14	64749312	4		135	1
APPL-00008188	04 March 2023	375	1038	986.28	10	3	887.65	2662.95	26	9986.06	22		60	3
APPL-00007402	01 October 2023	343	1038	1029.54	0	3	1029.54	3088.62	24	12261.82	2	3.4	108	1
APPL-00004343	19 February 2023	216	1037	960.03	0	2	960.03	1920.06	14	30144942	38	4.3	133	1
APPL-00010218	15 December 2023	450	1037	965.45	2	4	946.14	3784.56	33	133216.51	20	4.4	58	1
APPL-00008144	06 July 2024	373	1036	1029.13	3	1	998.26	998.26	26	3743.47	24	3.2		1
APPL-00011032	02 October 2023	486	1036	1042.3	10	2	938.07	1876.14	36	1482.15	11			1
APPL-00004341	31 July 2022	216	1036	1043.56	0	4	1043.56	4174.24	14	65535568	18	3.8		1
APPL-00010307	28 February 2023	453	1036	1107.42	0	1	1107.42	1107.42	33	38981.18	41	4.7		1
APPL-00009623	02 June 2024	428	1036	1186.43	0	1	1186.43	1186.43	31	1044.06	14	3.2		1
APPL-00005693	04 March 2024	275	1036	1158.95	0	1	1158.95	1158.95	18	19875.99	34	3.2		1
APPL-00006424	30 January 2022	302	1036	1162.25	7	1	1080.89	1080.89	20	1675379.5	3	3.3		1
APPL-00007885	31 March 2022	363	1035	859.87	5	1	816.88	816.88	25	74744.52	12	4.1	109	1
APPL-00011387	13 June 2024	515	1035	756.47	0	1	756.47	756.47	38	18533515	33		102	1
APPL-00004337	09 May 2022	216	1035	798.88	7	1	742.96	742.96	14	11664472	5	3.4	39	1
APPL-00008397	31 July 2022	382	1035	807.32	0	2	807.32	1614.64	27	2163.62	14		60	1
APPL-00010338	08 February 2024	454	1034	826.2	7	1	768.37	768.37	34	23435.28	28	3.3	120	1
APPL-00008695	22 October 2023	387	1034	828.32	0	1	828.32	828.32	28	15655.25	6	3.3	135	1
APPL-00006066	23 February 2024	289	1034	790.58	7	2	735.24	1470.48	3	1352.84	13	4.3	61	1
APPL-00004329	27 February 2024	215	1034	803.65	10	4	723.28	2893.12	14	45421984	35		88	1
APPL-00010137	26 March 2023	448	1033	681.56	0	2	681.56	1363.12	33	47981.82	37	4.9	125	1
APPL-00007102	10 November 2024	331	1033	743.76	5	2	706.57	1413.14	22	394266.06	27	3.6	36	1
APPL-00004328	06 January 2024	215	1033	657	0	7	657	4599	14	72204300	2		74	1
APPL-00004326	04 July 2023	215	1032	735.8	0	3	735.8	2207.4	14	34656180	11	3.7	103	1
APPL-00006577	28 October 2024	308	1032	793.56	0	1	793.56	793.56	20	1230018	9	5	63	1
APPL-00006364	07 December 2024	299	1032	765.35	0	1	765.35	765.35	19	1247.52	24	3.3	42	1
APPL-00004310	18 September 2024	214	1031	960.1	3	2	931.3	1862.6	14	29242820	36	3.2	44	1
APPL-00009588	14 May 2022	427	1031	915.67	0	2	915.67	1831.34	31	1611.58	15	4	65	1
APPL-00006329	20 August 2023	298	1031	868.88	0	2	868.88	1737.76	19	2832.55	26	4.7	121	2
APPL-00006223	28 September 2022	295	1030	1162.83	0	1	1162.83	1162.83	19	1895.41	21	4.5	85	1
APPL-00004307	14 February 2024	214	1030	1120.8	0	1	1120.8	1120.8	14	17596560	30	3.4	119	1
APPL-00010309	15 May 2023	453	1029	995.55	15	2	846.22	1692.44	33	59573.89	9	3.6	28	1
APPL-00007187	03 August 2022	335	1029	1014.08	7	2	943.09	1886.18	23	106569.17	34		133	1
APPL-00004291	15 December 2022	214	1029	1025.18	15	3	871.4	2614.2	14	41042940	29	3.4	86	1
APPL-00004277	08 April 2024	213	1028	785.18	0	1	785.18	785.18	14	12327326	42		116	1
APPL-00010126	23 July 2024	447	1028	742.87	2	3	728.01	2184.03	33	76877.86	28	3.9	49	1
APPL-00009067	26 September 2023	401	1028	853.49	0	8	853.49	6827.92	3	6281.69	28	4.3	88	1
APPL-00004275	09 January 2024	213	1027	815.5	2	1	799.19	799.19	14	12547283	34	3.4	33	1
APPL-00007645	29 June 2022	353	1027	813.91	7	4	756.94	3027.76	3	2785.54	27		53	1
APPL-00010794	31 December 2023	471	1026	966.69	0	1	966.69	966.69	35	3547.75	36		52	1
APPL-00007883	12 August 2024	362	1026	934.29	15	1	794.15	794.15	25	72664.72	24	4.3	45	1
APPL-00009973	29 May 2024	442	1026	933.92	7	2	868.55	1737.1	32	55239.78	42	4	72	1
APPL-00004272	01 December 2023	213	1026	905.11	0	3	905.11	2715.33	14	42630681	7	3.2	117	1
APPL-00007238	12 March 2023	337	1026	956.94	7	5	889.95	4449.75	23	251410.88	24	3.8	137	1
APPL-00005593	15 August 2024	271	1026	852.07	2	4	835.03	3340.12	17	15731.97	36		116	1
APPL-00008104	27 May 2023	372	1025	849.14	0	1	849.14	849.14	26	3184.28	4	3.7	139	1
APPL-00004250	07 September 2023	212	1025	900.84	5	1	855.8	855.8	14	13436060	30	4.4	91	1
APPL-00006546	08 March 2024	307	1025	882.02	15	2	749.72	1499.44	20	2324132	23		110	2
APPL-00004175	02 April 2024	208	1024	750.86	10	5	675.77	3378.85	14	53047945	23			1
APPL-00006831	03 February 2022	320	1024	823.25	0	2	823.25	1646.5	21	17535.23	8	4.1		1
APPL-00011061	06 February 2024	488	1024	770.12	0	1	770.12	770.12	37	770.12	23	4.1		1
APPL-00006935	20 November 2022	325	1024	744.57	0	1	744.57	744.57	22	207735.03	27	3.6		1
APPL-00007394	14 February 2022	343	1024	777.95	15	1	661.26	661.26	24	2625.2	15	3.5		1
APPL-00008385	17 June 2022	382	1023	981.63	0	1	981.63	981.63	27	1315.38	12	4	34	3
APPL-00010811	04 August 2023	472	1023	1006.09	2	1	985.97	985.97	36	778.92	4		54	1
APPL-00006244	02 July 2024	295	1023	1030.1	0	1	1030.1	1030.1	19	1679.06	26	4.7	124	1
APPL-00008833	19 August 2022	392	1023	1044.54	3	2	1013.2	2026.4	29	2691059.2	12	4.2	63	1
APPL-00005897	23 July 2022	283	1023	920.46	7	2	856.03	1712.06	18	29361.83	17	3.7	140	1
APPL-00004164	04 April 2023	208	1023	971.18	15	3	825.5	2476.5	14	38881050	5		109	1
APPL-00006564	17 May 2023	308	1022	963.09	0	3	963.09	2889.27	20	4478368.5	25	4.6	63	3
APPL-00004620	08 October 2024	227	1022	847.46	15	6	720.34	4322.04	3	3976.28	14		107	1
APPL-00011327	01 February 2023	513	1022	828.67	7	1	770.66	770.66	38	18881170	9	3.2	112	1
APPL-00004161	01 March 2023	208	1022	856.49	0	1	856.49	856.49	14	13446893	26		119	1
APPL-00004548	31 March 2024	224	1022	879.7	2	1	862.11	862.11	3	793.14	4		112	1
APPL-00004157	16 September 2022	208	1021	1103.28	7	3	1026.05	3078.15	14	48326955	36	3.1	133	1
APPL-00009491	13 September 2023	423	1021	1061.26	5	6	1008.2	6049.2	30	63819.06	4		91	1
APPL-00005117	14 October 2022	256	1021	1171.84	10	1	1054.66	1054.66	15	157988.07	41	3.9	48	3
APPL-00006265	16 June 2023	296	1020	971.69	3	2	942.54	1885.08	19	3072.68	15		98	2
APPL-00004979	11 January 2022	249	1020	951.93	0	1	951.93	951.93	15	142599.11	27		61	1
APPL-00004137	16 August 2022	207	1020	1059.71	0	2	1059.71	2119.42	13	176971.57	15	3.3	131	1
APPL-00010441	06 September 2024	458	1020	935.63	2	2	916.92	1833.84	34	55932.12	18	4.1	39	1
APPL-00009705	06 February 2023	432	1020	1029.47	10	3	926.52	2779.56	31	2446.01	2	3.6	34	1
APPL-00008121	21 March 2022	373	1019	1102.82	3	2	1069.74	2139.48	26	8023.05	15	4.9	129	3
